"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
06037432700,06,037,432700,83,2.3485,3
06037432801,06,037,432801,88.3,2.8425,3
06037432802,06,037,432802,77.3,1.3395,2
06037432901,06,037,432901,80.5,1.4872,3
06037432902,06,037,432902,84.5,2.4745,3
06037433101,06,037,433101,83,2.2097,3
06037433102,06,037,433102,77.3,1.3597,2
06037433200,06,037,433200,84.6,2.7274,3
06037433302,06,037,433302,77,1.7118,2
06037433304,06,037,433304,83.5,2.2625,3
06037433305,06,037,433305,77.3,1.4894,2
06037433306,06,037,433306,81.7,3.0169,3
06037433307,06,037,433307,84.3,2.7344,3
06037433401,06,037,433401,83,2.845,3
06037433402,06,037,433402,77.3,1.5447,2
06037433403,06,037,433403,81.3,3.0215,3
06037433501,06,037,433501,77,2.6015,2
06037433503,06,037,433503,78.7,1.6424,2
06037433504,06,037,433504,81.6,2.6639,1
06037433601,06,037,433601,84.8,2.1704,3
06037433602,06,037,433602,81.1,1.8057,3
06037433700,06,037,433700,88.7,3.5128,3
06037433801,06,037,433801,84.5,3.2584,1
06037433802,06,037,433802,81.4,2.2829,3
06037433902,06,037,433902,80.9,1.7083,3
06037434001,06,037,434001,81.2,1.6502,3
06037434003,06,037,434003,77.3,1.3959,2
06037434004,06,037,434004,78.7,1.2301,2
06037460000,06,037,460000,83.1,1.3969,3
06037460100,06,037,460100,84.9,1.7831,3
06037460200,06,037,460200,83.1,2.0036,3
06037460301,06,037,460301,81.2,1.7471,3
06037460302,06,037,460302,81.6,1.9332,3
06037460401,06,037,460401,76.2,2.6218,3
06037460501,06,037,460501,85.6,1.8923,3
06037460502,06,037,460502,81.9,1.3775,3
06037460600,06,037,460600,82.8,1.196,3
06037460700,06,037,460700,84.3,1.4103,3
06037460800,06,037,460800,85,1.539,3
06037460900,06,037,460900,81.5,2.6067,3
06037461000,06,037,461000,79.5,1.4185,1
06037461100,06,037,461100,81.8,1.8769,3
06037461200,06,037,461200,82,2.168,3
06037461300,06,037,461300,81.8,1.2055,3
06037461400,06,037,461400,77.7,1.3736,3
06037461501,06,037,461501,81,2.0579,3
06037461502,06,037,461502,71.1,1.1048,1
06037461600,06,037,461600,85.3,2.9923,3
06037461700,06,037,461700,83.1,2.5305,3
06037461901,06,037,461901,79.4,3.0179,2
06037461902,06,037,461902,80.2,2.9578,3
06037462001,06,037,462001,79.1,3.3953,3
06037462002,06,037,462002,75.3,1.6489,2
06037462100,06,037,462100,82.1,2.0667,3
06037462201,06,037,462201,82.6,1.7116,3
06037462202,06,037,462202,85.7,3.5633,3
06037462301,06,037,462301,80.9,2.1786,3
06037462302,06,037,462302,81.4,2.8848,3
06037462400,06,037,462400,84,1.7236,3
06037462500,06,037,462500,82.1,1.2897,3
06037462600,06,037,462600,84.4,2.1155,3
06037462700,06,037,462700,83.5,2.4196,3
06037462800,06,037,462800,81.8,2.3132,3
06037462900,06,037,462900,81,1.2451,3
06037463000,06,037,463000,86.1,2.3633,3
06037463101,06,037,463101,82.7,1.7969,3
06037463102,06,037,463102,80.9,1.9591,3
06037463200,06,037,463200,85,1.2253,3
06037463300,06,037,463300,84.6,2.3375,3
06037463400,06,037,463400,82.4,1.5233,3
06037463500,06,037,463500,84.6,2.4134,3
06037463601,06,037,463601,83.6,2.0509,3
06037463602,06,037,463602,81.3,1.9782,2
06037463700,06,037,463700,82.4,2.0187,3
06037463800,06,037,463800,81,1.1372,3
06037463900,06,037,463900,81.2,3.5462,2
06037464000,06,037,464000,85.8,1.9649,3
06037464100,06,037,464100,84.9,1.9468,3
06037464200,06,037,464200,87.9,1.9265,3
06037480002,06,037,480002,86.5,1.8435,3
06037480011,06,037,480011,89.5,3.268,3
06037480012,06,037,480012,83.9,2.4166,3
06037480101,06,037,480101,82.4,1.4344,3
06037480102,06,037,480102,84.4,2.1944,3
06037480201,06,037,480201,87.7,2.1126,3
06037480202,06,037,480202,81.8,1.6987,3
06037480302,06,037,480302,84.4,1.8216,3
06037480303,06,037,480303,84.7,3.4284,3
06037480304,06,037,480304,82.7,1.844,3
06037480400,06,037,480400,82.5,1.7247,3
06037480500,06,037,480500,82.6,1.5055,3
06037480600,06,037,480600,84.1,2.1333,3
06037480702,06,037,480702,88.3,2.3152,3
06037480703,06,037,480703,83.5,1.992,3
06037480704,06,037,480704,83.9,1.3475,3
06037480802,06,037,480802,80.5,2.246,3
06037480803,06,037,480803,80.3,1.3343,2
06037480804,06,037,480804,85.2,2.8019,3
06037480901,06,037,480901,88.8,3.716,3
06037480902,06,037,480902,80.3,1.4776,3
06037480903,06,037,480903,80.7,1.3206,3
06037481001,06,037,481001,83.7,1.7053,3
06037481002,06,037,481002,81,2.455,3
06037481101,06,037,481101,82.8,2.0241,3
06037481102,06,037,481102,83.1,2.2125,3
06037481103,06,037,481103,80.9,1.103,3
06037481201,06,037,481201,80.5,1.3269,3
06037481202,06,037,481202,82.3,1.5619,3
06037481300,06,037,481300,84.3,1.8444,3
06037481401,06,037,481401,82.8,1.589,3
06037481402,06,037,481402,84.2,1.7783,3
06037481500,06,037,481500,83.2,1.2624,3
06037481603,06,037,481603,77.4,1.3672,3
06037481604,06,037,481604,83.8,2.221,3
06037481605,06,037,481605,80.2,2.4082,3
06037481606,06,037,481606,84.2,3.098,3
06037481711,06,037,481711,93.3,3.4149,3
06037481712,06,037,481712,82.3,2.6562,3
06037481713,06,037,481713,85.1,2.433,3
06037481714,06,037,481714,85.4,1.7905,3
06037481800,06,037,481800,86.6,2.0887,3
06037481901,06,037,481901,83.2,1.5737,3
06037481902,06,037,481902,83,1.9782,3
06037482001,06,037,482001,85.1,1.7989,3
06037482002,06,037,482002,84.7,1.2143,3
06037482101,06,037,482101,84,1.3654,3
06037482102,06,037,482102,84.6,1.6809,3
06037482201,06,037,482201,85,2.2374,3
06037482202,06,037,482202,85.2,2.1616,3
06037482301,06,037,482301,81.7,1.3928,3
06037482303,06,037,482303,83.7,2.0814,3
06037482304,06,037,482304,84.5,2.8545,3
06037482401,06,037,482401,81.9,2.075,3
06037482402,06,037,482402,80.6,1.2388,2
06037482502,06,037,482502,79.8,1.6158,3
06037482503,06,037,482503,85.9,2.7416,3
06037482521,06,037,482521,88,2.2134,3
06037482522,06,037,482522,84.4,2.418,3
06037482600,06,037,482600,83,1.711,3
06037482701,06,037,482701,81.4,1.2187,3
06037482702,06,037,482702,82.2,1.8333,3
06037482800,06,037,482800,82.4,1.375,3
06037500100,06,037,500100,85.7,1.8443,3
06037500202,06,037,500202,83.5,1.2293,3
06037500300,06,037,500300,82.6,1.924,3
06037500402,06,037,500402,77.1,1.3101,3
06037500403,06,037,500403,84.8,2.4418,3
06037500404,06,037,500404,80.5,1.4066,3
06037500500,06,037,500500,77.2,2.071,3
06037500600,06,037,500600,82.3,1.7986,3
06037500700,06,037,500700,80.8,1.1778,1
06037500800,06,037,500800,80.6,1.6141,3
06037500900,06,037,500900,83.1,1.6205,3
06037501001,06,037,501001,79.4,1.3504,3
06037501002,06,037,501002,78.7,1.3551,3
06037501200,06,037,501200,81.8,1.8677,3
06037501300,06,037,501300,84.1,1.7177,3
06037501400,06,037,501400,79.8,2.2184,3
06037501501,06,037,501501,83.4,2.6987,3
06037501503,06,037,501503,77.9,1.3235,3
06037501504,06,037,501504,82.4,2.0654,3
06037501600,06,037,501600,83.6,1.2955,3
06037501700,06,037,501700,82.2,1.5281,3
06037501802,06,037,501802,79.8,1.7489,3
06037501803,06,037,501803,77.9,1.909,3
06037501804,06,037,501804,80.2,3.2811,3
06037501900,06,037,501900,80.7,1.7303,3
06037502003,06,037,502003,78.7,1.9202,3
06037502004,06,037,502004,78.7,1.1787,2
06037502005,06,037,502005,81.7,2.5797,3
06037502100,06,037,502100,83.1,1.9082,3
06037502200,06,037,502200,80.1,2.5106,3
06037502301,06,037,502301,82.1,1.7307,3
06037502302,06,037,502302,80.8,1.83,3
06037502401,06,037,502401,79,1.1694,3
06037502402,06,037,502402,81.8,1.5042,3
06037502500,06,037,502500,80.6,2.7105,3
06037502601,06,037,502601,81.2,1.2793,3
06037502602,06,037,502602,81.7,2.2839,3
06037502700,06,037,502700,82.4,1.7448,3
06037502801,06,037,502801,80.7,1.4971,3
06037502802,06,037,502802,80.6,2.5423,3
06037502901,06,037,502901,82.9,1.7861,3
06037502902,06,037,502902,83.4,3.1842,3
06037503000,06,037,503000,78.5,2.1524,3
06037503103,06,037,503103,78.4,1.4262,2
06037503104,06,037,503104,87.4,3.3255,3
06037503105,06,037,503105,84.5,3.0471,3
06037503106,06,037,503106,80.8,2.0623,3
06037503201,06,037,503201,79.9,1.3673,3
06037503202,06,037,503202,82.1,2.0597,3
06037503301,06,037,503301,79,1.4592,3
06037503302,06,037,503302,79.9,1.5815,1
06037503401,06,037,503401,79.7,1.0271,3
06037503402,06,037,503402,80.5,1.5424,3
06037503501,06,037,503501,81.8,1.3717,3
06037503502,06,037,503502,80,1.6115,3
06037503601,06,037,503601,82.4,1.8522,3
06037503602,06,037,503602,83.8,2.0515,3
06037503701,06,037,503701,81.9,1.2452,3
06037503702,06,037,503702,83.8,2.0801,3
06037503703,06,037,503703,85.9,1.4489,3
06037503801,06,037,503801,81.3,1.5431,2
06037503802,06,037,503802,80.2,1.1603,3
06037503901,06,037,503901,81.5,1.8095,3
06037503902,06,037,503902,79.6,1.3663,3
06037504001,06,037,504001,80.9,1.268,3
06037504002,06,037,504002,83.1,1.6841,3
06037504101,06,037,504101,81.5,1.8618,3
06037530003,06,037,530003,84.9,1.6834,3
06037530004,06,037,530004,84.4,1.8941,3
06037530005,06,037,530005,81,0.9566,2
06037530006,06,037,530006,81.2,1.8928,3
06037530101,06,037,530101,83.3,1.8571,3
06037530102,06,037,530102,80.9,1.8075,3
06037530202,06,037,530202,83.4,2.2125,3
06037530203,06,037,530203,84.3,2.2402,3
06037530204,06,037,530204,79.1,2.7242,3
06037530301,06,037,530301,78.7,1.3686,3
06037530302,06,037,530302,82.2,1.6878,3
06037530400,06,037,530400,80.9,1.5477,3
06037530500,06,037,530500,84.2,3.833,3
06037530601,06,037,530601,78.4,1.5955,3
06037530602,06,037,530602,78.3,2.5075,3
06037530700,06,037,530700,78.7,1.3091,2
06037530801,06,037,530801,78.1,1.6088,3
06037530802,06,037,530802,80,1.5162,3
06037530901,06,037,530901,79,1.697,3
06037530902,06,037,530902,79.1,1.116,3
06037531000,06,037,531000,78.7,1.1986,2
06037531101,06,037,531101,79.6,1.4359,3
06037531102,06,037,531102,82.3,2.472,3
06037531201,06,037,531201,77.3,1.2298,1
06037531202,06,037,531202,77.3,1.376,2
06037531301,06,037,531301,80.7,2.2254,3
06037531302,06,037,531302,79.9,2.1514,3
06037531502,06,037,531502,81.4,2.4279,3
06037531503,06,037,531503,80.1,2.8034,3
06037531504,06,037,531504,77.3,1.3435,2
06037531602,06,037,531602,77.3,1.2106,2
06037531603,06,037,531603,78.1,1.7469,3
06037531604,06,037,531604,82.5,2.2754,3
06037531701,06,037,531701,80.5,1.5208,3
06037531702,06,037,531702,77.3,1.1185,2
06037531800,06,037,531800,77.3,1.2607,2
06037531901,06,037,531901,82.4,1.7077,3
06037531902,06,037,531902,80.7,2.4782,3
06037532001,06,037,532001,81.7,2.0583,3
06037532002,06,037,532002,79.2,2.0204,3
06037532101,06,037,532101,77.3,1.7884,2
06037532102,06,037,532102,84,2.3882,3
06037532200,06,037,532200,83.7,2.8725,3
06037532302,06,037,532302,81.2,1.8703,3
06037532303,06,037,532303,84.9,2.6372,3
06037532304,06,037,532304,83.3,3.555,1
06037532500,06,037,532500,77.3,2.1127,2
06037532603,06,037,532603,77.8,2.2396,3
06037532604,06,037,532604,80.3,2.9562,3
06037532605,06,037,532605,77.7,1.466,3
06037532606,06,037,532606,78.5,1.856,3
06037532700,06,037,532700,76.2,1.9703,2
06037532800,06,037,532800,78.2,2.0985,1
06037532900,06,037,532900,82.3,3.9235,3
06037533001,06,037,533001,82,3.928,3
06037533002,06,037,533002,76.2,1.5932,2
06037533103,06,037,533103,77.3,1.5908,2
06037533104,06,037,533104,77.3,1.6671,2
06037533105,06,037,533105,77.3,3.4542,2
06037533106,06,037,533106,77.3,2.8942,2
06037533107,06,037,533107,77.3,2.1137,2
06037533201,06,037,533201,77.3,2.3936,2
06037533202,06,037,533202,78.5,2.1696,3
06037533203,06,037,533203,77.3,1.746,2
06037533300,06,037,533300,77.3,1.7079,2
06037533401,06,037,533401,79.1,1.7184,3
06037533402,06,037,533402,77.3,1.5676,1
06037533403,06,037,533403,78.4,1.9587,3
06037533501,06,037,533501,79.5,2.5584,3
06037533503,06,037,533503,77.3,2.3417,2
06037533601,06,037,533601,78.7,2.8829,3
06037533602,06,037,533602,83.1,2.6263,3
06037533603,06,037,533603,88.1,3.6894,3
06037533701,06,037,533701,77.3,1.4152,2
06037533702,06,037,533702,81.2,2.2412,1
06037533703,06,037,533703,78.3,2.7663,3
06037533803,06,037,533803,85.3,2.6965,1
06037533804,06,037,533804,79.8,2.2288,3
06037533805,06,037,533805,79.5,1.9168,3
06037533806,06,037,533806,77.3,1.7444,2
06037533901,06,037,533901,78.5,2.3295,1
06037533902,06,037,533902,80.3,1.676,3
06037534001,06,037,534001,78.8,2.3808,3
06037534002,06,037,534002,79.4,1.8398,3
06037534102,06,037,534102,78.3,2.421,3
06037534201,06,037,534201,78.4,2.1603,3
06037534202,06,037,534202,77.3,1.5788,2
06037534203,06,037,534203,83.5,3.3005,3
06037534301,06,037,534301,76.2,1.7794,2
06037534302,06,037,534302,80.3,3.8664,3
06037534403,06,037,534403,81.5,3.1474,3
06037534404,06,037,534404,78.7,1.6093,3
06037534405,06,037,534405,80.4,1.964,3
06037534501,06,037,534501,80.5,2.8017,3
06037534502,06,037,534502,81.3,2.6111,3
06037534700,06,037,534700,78.7,1.0923,2
06037534802,06,037,534802,77.3,1.5316,2
06037534803,06,037,534803,77.3,1.1531,2
06037534804,06,037,534804,83.9,2.6811,3
06037534900,06,037,534900,82.8,3.3251,3
06037535001,06,037,535001,76.5,1.4114,1
06037535002,06,037,535002,76.4,1.5888,3
06037535101,06,037,535101,79.4,2.0808,1
06037535102,06,037,535102,78.3,2.5677,1
06037535200,06,037,535200,74.2,1.6301,3
06037535300,06,037,535300,78.6,1.6191,3
06037535400,06,037,535400,76.1,1.8465,3
06037535501,06,037,535501,82.7,3.4506,3
06037535502,06,037,535502,86,3.7984,3
06037535503,06,037,535503,78.6,3.2829,3
06037535603,06,037,535603,79.7,3.2786,3
06037535604,06,037,535604,77.3,1.5265,2
06037535605,06,037,535605,81.8,1.9377,3
06037535606,06,037,535606,77.3,3.3389,2
06037535607,06,037,535607,85.7,3.4966,3
06037535701,06,037,535701,78.7,1.1119,2
06037535702,06,037,535702,81.6,2.2558,3
06037535802,06,037,535802,81.6,1.314,3
06037535803,06,037,535803,82,2.5711,3
06037535804,06,037,535804,78.7,2.9204,2
06037535901,06,037,535901,81.9,2.0293,3
06037535902,06,037,535902,83.1,1.929,3
06037536000,06,037,536000,78.7,1.2585,2
06037536102,06,037,536102,78.9,1.3406,3
06037536103,06,037,536103,79.2,1.7426,3
06037536104,06,037,536104,76.2,1.0754,2
06037536200,06,037,536200,85,2.7664,3
06037540000,06,037,540000,82.1,3.3403,3
06037540101,06,037,540101,80.1,1.7602,3
06037540102,06,037,540102,77.4,1.1384,2
06037540201,06,037,540201,77.3,2.5481,2
06037540202,06,037,540202,80.1,2.5063,3
06037540203,06,037,540203,78.9,2.8085,3
06037540300,06,037,540300,78.9,2.3852,1
06037540400,06,037,540400,76.5,3.2466,3
06037540501,06,037,540501,78.3,1.7443,3
06037540600,06,037,540600,74.4,1.5863,3
06037540700,06,037,540700,77.9,1.7393,2
06037540800,06,037,540800,76.4,1.5429,1
06037540901,06,037,540901,84.7,3.4841,3
06037540902,06,037,540902,76.3,1.2809,1
06037541001,06,037,541001,75,2.2179,3
06037541002,06,037,541002,74.2,2.5299,3
06037541100,06,037,541100,75.3,1.6852,1
06037541200,06,037,541200,76.4,1.5013,3
06037541300,06,037,541300,76.3,2.084,3
06037541400,06,037,541400,75.6,2.0867,3
06037541500,06,037,541500,75.9,1.5505,2
06037541603,06,037,541603,80.5,3.7102,3
06037541604,06,037,541604,78.1,3.0287,3
06037541605,06,037,541605,74.7,2.0363,1
06037541606,06,037,541606,75.3,1.4354,2
06037541700,06,037,541700,78.6,2.0471,3
06037541801,06,037,541801,78.4,1.7042,3
06037542000,06,037,542000,76.8,1.6559,2
06037542103,06,037,542103,80.6,3.49,3
06037542104,06,037,542104,77.4,1.7473,2
06037542401,06,037,542401,77.5,1.859,1
06037542402,06,037,542402,79.8,3.091,3
06037542501,06,037,542501,76.9,2.462,3
06037542502,06,037,542502,75.3,1.2931,2
06037542601,06,037,542601,78.4,2.4701,3
06037542602,06,037,542602,77.2,2.1509,3
06037542700,06,037,542700,77.4,1.5662,3
06037542800,06,037,542800,77.4,1.2595,3
06037542900,06,037,542900,78,1.5598,3
06037543000,06,037,543000,76.4,1.8021,3
06037543100,06,037,543100,79.9,2.2793,3
06037543201,06,037,543201,80,2.7834,3
06037543202,06,037,543202,77.4,3.1707,3
06037543304,06,037,543304,76,1.3708,1
06037543305,06,037,543305,77.6,1.895,3
06037543306,06,037,543306,79.1,1.4129,3
06037543321,06,037,543321,78.2,1.3125,3
06037543322,06,037,543322,81.4,2.7505,3
06037543400,06,037,543400,84.3,2.0311,3
06037543501,06,037,543501,80.1,1.1148,2
06037543502,06,037,543502,80.8,2.6414,1
06037543503,06,037,543503,81.8,1.3524,3
06037543601,06,037,543601,86.2,3.5318,3
06037543602,06,037,543602,83.8,1.875,3
06037543604,06,037,543604,81,1.4033,3
06037543701,06,037,543701,78,1.4432,3
06037543702,06,037,543702,79.3,1.3656,3
06037543703,06,037,543703,79.3,1.3462,3
06037543801,06,037,543801,82.5,1.5819,3
06037543802,06,037,543802,77.2,1.3527,3
06037543903,06,037,543903,81,1.7217,3
06037543905,06,037,543905,83.5,3.4295,3
06037544001,06,037,544001,79.1,1.7152,3
06037544002,06,037,544002,79.3,1.6657,3
06037550000,06,037,550000,77.9,2.734,2
06037550100,06,037,550100,79.6,1.2958,3
06037550201,06,037,550201,78.3,2.1567,1
06037550202,06,037,550202,79.8,1.9672,3
06037550300,06,037,550300,77.6,1.3131,3
06037550400,06,037,550400,78.8,2.1478,3
06037550500,06,037,550500,81.3,0.9241,2
06037550601,06,037,550601,82.7,2.1166,3
06037550602,06,037,550602,81.3,1.2104,3
06037550700,06,037,550700,82.8,1.5195,3
06037550800,06,037,550800,82.8,1.8958,3
06037550901,06,037,550901,77.1,1.4088,3
06037550902,06,037,550902,81.6,1.7923,3
06037551000,06,037,551000,82.5,1.3591,3
06037551101,06,037,551101,80.8,2.935,3
06037551102,06,037,551102,75.9,1.4691,2
06037551201,06,037,551201,81.3,1.7155,3
06037551202,06,037,551202,76.7,1.3369,3
06037551300,06,037,551300,79.3,1.511,3
06037551401,06,037,551401,81.1,1.7689,3
06037551402,06,037,551402,80.3,2.0627,1
06037551501,06,037,551501,81.4,1.8773,3
06037551502,06,037,551502,84,2.2844,3
06037551700,06,037,551700,81.1,1.4924,3
06037551800,06,037,551800,78.1,1.3111,3
06037551900,06,037,551900,77.3,1.656,1
06037552001,06,037,552001,78.6,1.8324,3
06037552002,06,037,552002,83.5,3.089,3
06037552100,06,037,552100,85.4,2.4123,3
06037552200,06,037,552200,77.4,2.0033,3
06037552301,06,037,552301,82.8,2.6483,1
06037552302,06,037,552302,79.2,1.3905,2
06037552400,06,037,552400,76.9,1.7044,3
06037552601,06,037,552601,82.8,3.2553,3
06037552602,06,037,552602,79.6,1.8939,3
06037552700,06,037,552700,80,1.4174,3
06037552800,06,037,552800,83.1,2.6781,3
06037552900,06,037,552900,78.9,1.3849,3
06037553000,06,037,553000,78.7,1.0911,3
06037553100,06,037,553100,80.3,1.3856,3
06037553200,06,037,553200,79.2,1.2345,3
06037553300,06,037,553300,81.1,3.3816,3
06037553400,06,037,553400,79.2,1.7629,3
06037553502,06,037,553502,77.4,1.9354,2
06037553503,06,037,553503,78.6,2.6649,3
06037553504,06,037,553504,75.9,1.2499,2
06037553602,06,037,553602,81.6,3.2728,3
06037553701,06,037,553701,79.6,2.354,3
06037553702,06,037,553702,75.9,1.4882,2
06037553801,06,037,553801,75.3,1.9161,2
06037553802,06,037,553802,75.6,1.3341,3
06037553901,06,037,553901,78.4,1.6131,3
06037553902,06,037,553902,78.5,2.0318,3
06037554001,06,037,554001,77,2.1345,3
06037554002,06,037,554002,80.6,1.6338,3
06037554101,06,037,554101,75.9,2.269,2
06037554103,06,037,554103,80.5,2.646,3
06037554104,06,037,554104,77.4,2.8237,3
06037554105,06,037,554105,78.1,2.9415,3
06037554201,06,037,554201,77.7,1.2224,3
06037554203,06,037,554203,78.9,1.4994,3
06037554204,06,037,554204,77.7,1.9758,3
06037554301,06,037,554301,75.3,1.4409,2
06037554302,06,037,554302,78,2.1581,3
06037554403,06,037,554403,80.5,2.8371,3
06037554404,06,037,554404,74.6,2.3378,3
06037554405,06,037,554405,75.8,1.7248,3
06037554406,06,037,554406,80.4,1.5415,3
06037554512,06,037,554512,86.4,1.7845,3
06037554513,06,037,554513,88.4,3.5107,3
06037554514,06,037,554514,86,2.6487,3
06037554515,06,037,554515,81.3,0.8988,2
06037554516,06,037,554516,84.8,3.1673,3
06037554517,06,037,554517,81.5,1.4451,3
06037554518,06,037,554518,84.2,1.6958,3
06037554519,06,037,554519,83.4,1.3462,3
06037554521,06,037,554521,85.6,1.6123,3
06037554522,06,037,554522,85.5,2.196,3
06037554600,06,037,554600,80.4,1.4899,3
06037554700,06,037,554700,84.3,2.1634,3
06037554801,06,037,554801,79.2,1.6743,3
06037554802,06,037,554802,80.6,1.651,3
06037554900,06,037,554900,80.4,1.7839,3
06037555001,06,037,555001,79.3,1.6481,3
06037555102,06,037,555102,78.2,1.2083,2
06037555103,06,037,555103,81.2,2.2434,3
06037555104,06,037,555104,78.1,1.7907,3
06037555202,06,037,555202,83.1,2.8629,3
06037555211,06,037,555211,81,2.4328,3
06037555212,06,037,555212,79.7,2.6842,3
06037570001,06,037,570001,81.9,1.83,3
06037570002,06,037,570002,80.3,1.7126,3
06037570003,06,037,570003,79.4,1.3557,3
